Date,AFG,AGO,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GRC,GRD,GTM,GUF,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,OWID_CZS,OWID_ERE,OWID_MNS,OWID_SRM,OWID_USS,OWID_WRL,OWID_YGS,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PSE,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,YEM,ZAF,ZMB,ZWE
1974,3342000.0,721000.0,334040.0,0.0,11538000.0,,18.0,11744994.0,986019.0,,146930.0,,473845.0,2225750.0,10012328.0,2075355.0,595.0,,,15475.0,477335.0,18023968.0,765.0,3363.0,95800.0,160270.0,201692.0,17874548.0,179739.0,879200.0,96848008.0,784000.0,975229.0,988829.0,26099.0,1194450.0,13100.0,7000.0,127847.0,295086.0,162141.0,,7743113.0,,140.0,1732993.0,101332.0,2973050.0,495507.0,2000390.0,,7518800.0,,,1306300.0,9207.0,9827100.0,,5600.0,3752402.0,,930000.0,410350.0,500.0,55800.0,93000.0,1566300.0,554.0,655675.0,350.0,116977.0,1906.0,343757.0,,390000.0,3259091.0,11175470.0,99388720.0,347988.0,7633000.0,2195900.0,,149840.0,5270970.0,6526.0,311469.0,2932850.0,,1879861.0,,615000.0,2031202.0,4.0,701800.0,65261.0,201000.0,469483.0,50.0,875379.0,291267.0,,,,4572000.0,,1178920.0,833.0,9058706.0,,1449400.0,2018.0,5226312.0,,419500.0,1030000.0,167510.0,853.0,1272260.0,749400.0,170400.0,420.0,2802665.0,10325000.0,346853.0,260522.0,290986.0,2124453.0,191024.0,3900.0,2718016.0,5351000.0,12118.0,,121361000.0,700898880.0,4797866.0,9525590.0,187700.0,807755.0,6651940.0,1097.0,8088100.0,1180.0,1592000.0,1348627.0,264993.0,,65.0,2970.0,5903100.0,,204573.0,411165.0,,1295224.0,394.0,393500.0,350000.0,395070.0,,,350.0,44473.0,,,1548414.0,80018.0,2319546.0,919800.0,266655.0,8590640.0,,,24000.0,7441.0,1362300.0,13187320.0,831919.0,1800000.0,1286300.0,,850469.0,68262064.0,,140.0,609661.0,5361920.0,1000.0,1098298.0,7239600.0,1277501.0,1703445.0
1975,3404000.0,721000.0,328500.0,0.0,11780050.0,,32.0,12564985.0,987058.0,,162468.0,,403870.0,2247300.0,10549360.0,2246457.0,604.0,,,15782.0,519250.0,19309530.0,765.0,3636.0,97450.0,150270.0,177461.0,18081682.0,177804.0,969970.0,97239488.0,1020700.0,1042516.0,1015151.0,31883.0,1194250.0,13300.0,9000.0,149387.0,261503.0,57058.0,,7805553.0,,150.0,1719594.0,118506.0,3171240.0,542225.0,2043762.0,,7195800.0,,,1310900.0,10395.0,9666100.0,,5550.0,3655432.0,,804900.0,420500.0,150.0,53900.0,122000.0,1549300.0,500.0,651477.0,350.0,137035.0,1975.0,407429.0,,378000.0,3132683.0,10939970.0,101366912.0,338972.0,8021000.0,2020209.0,,143000.0,5124766.0,7400.0,173126.0,2970510.0,,1881305.0,,955000.0,2052241.0,14.0,698000.0,66000.0,191000.0,571905.0,50.0,691085.0,219636.0,,,,4199900.0,,1190505.0,2326.0,9527778.0,,1483872.0,2167.0,5390616.0,,433100.0,948000.0,118566.0,764.0,1160300.0,761513.0,177400.0,388.0,2513600.0,8632000.0,298130.0,244365.0,299491.0,2152188.0,204243.0,3900.0,2714611.0,4464500.0,14509.0,,122250016.0,710954368.0,4718761.0,9435332.0,189690.0,806258.0,6871710.0,2027.0,7864106.0,1160.0,1616000.0,1408953.0,278563.0,,70.0,3100.0,6239764.0,,204120.0,345154.0,,1114837.0,599.0,403500.0,395500.0,511100.0,,,360.0,47646.0,,,1529855.0,71254.0,2786752.0,1020981.0,273280.0,9737720.0,,,30000.0,9264.0,1364500.0,13606050.0,852955.0,2032000.0,1294800.0,,838851.0,72020440.0,,140.0,665145.0,5123000.0,1100.0,1261749.0,7115150.0,1232834.0,1614969.0
1976,3394000.0,726000.0,350500.0,0.0,13051770.0,,28.0,12967979.0,1024869.0,,164370.0,,383638.0,1994000.0,10123512.0,2269586.0,612.0,,,16857.0,516695.0,21558886.0,765.0,3680.0,99800.0,191470.0,182500.0,19646228.0,175600.0,969130.0,97788752.0,1041150.0,964175.0,1037000.0,32180.0,1277850.0,14000.0,11000.0,158912.0,240040.0,62435.0,,7816354.0,,150.0,1787311.0,152460.0,3349880.0,564825.0,2077889.0,,7230878.0,,,1360200.0,9456.0,9512100.0,,5650.0,3685000.0,,843400.0,431140.0,100.0,46600.0,140000.0,1538400.0,540.0,727213.0,400.0,99685.0,1829.0,460005.0,,360000.0,3078339.0,10463810.0,101465120.0,349855.0,7523870.0,2165110.0,,140410.0,5145201.0,7090.0,191425.0,2977950.0,,2044704.0,,1055000.0,2033637.0,15.0,553664.0,57600.0,200000.0,719036.0,50.0,720940.0,186945.0,,,,4811900.0,,1179514.0,176.0,9525942.0,,1742900.0,2202.0,5280047.0,,444400.0,950000.0,80337.0,736.0,1165440.0,749156.0,178400.0,335.0,3185100.0,9874000.0,303762.0,240089.0,297885.0,2183815.0,229801.0,3200.0,2633096.0,4426300.0,14012.0,,122679000.0,722485248.0,4722302.0,9764570.0,205500.0,846300.0,6890000.0,1724.0,7768569.0,920.0,1618000.0,1504934.0,316434.0,,130.0,2450.0,6350600.0,,213264.0,428044.0,,1033300.0,1297.0,429800.0,372897.0,614300.0,,,330.0,48494.0,,,1585361.0,72110.0,2840392.0,1155128.0,281600.0,9422400.0,,,35000.0,8598.0,1469000.0,13547370.0,836526.0,2368000.0,1380994.0,,884290.0,73082440.0,,140.0,483027.0,5633900.0,1200.0,1264416.0,7382900.0,1268036.0,1668311.0
1977,3388000.0,713000.0,357000.0,12.0,10542300.0,,18.0,14599138.0,1026231.0,,167100.0,,432443.0,2098896.0,10278378.0,2240961.0,621.0,,,16106.0,536940.0,21283876.0,765.0,2833.0,101700.0,177300.0,178000.0,18641160.0,172310.0,928550.0,96433872.0,1073820.0,981715.0,1055000.0,31900.0,1187825.0,14600.0,4000.0,143006.0,228760.0,61773.0,,7800601.0,,150.0,1821271.0,152851.0,2780260.0,461054.0,1899889.0,,7245747.0,,,1192300.0,9572.0,9704305.0,,6000.0,3706043.0,,768000.0,447060.0,50.0,47900.0,134000.0,1506100.0,630.0,737365.0,750.0,139000.0,733.0,559630.0,,402232.0,3004019.0,10926080.0,103723616.0,372500.0,7182000.0,1501322.0,,137950.0,4504694.0,4893.0,172963.0,2949640.0,,2048900.0,,1062000.0,1840488.0,13.0,585700.0,54100.0,206000.0,386140.0,50.0,849810.0,166497.0,,,,4963300.0,,1291359.0,104.0,10097560.0,,1745900.0,1954.0,5253080.0,,482400.0,955000.0,70240.0,578.0,1175200.0,733625.0,186400.0,246.0,3495400.0,7460000.0,280140.0,235132.0,302227.0,2203319.0,218485.0,2600.0,2681081.0,4230000.0,15808.0,,125150000.0,719085312.0,4553611.0,10280049.0,192760.0,848608.0,6775860.0,2850.0,8001739.0,920.0,1635000.0,1078998.0,357038.0,,171.0,2100.0,6308075.0,,226108.0,391414.0,,1066813.0,1940.0,440400.0,389466.0,616800.0,,,330.0,49810.0,,,1598264.0,57209.0,2632432.0,1183800.0,306000.0,9883153.0,,,41000.0,8457.0,1235100.0,13574950.0,821009.0,2623500.0,1262676.0,,686104.0,72223056.0,,140.0,819470.0,5871600.0,1200.0,995783.0,7022050.0,1153785.0,1388492.0
1978,3392000.0,712000.0,356000.0,165.0,11425900.0,,20.0,15042503.0,1053361.0,,163700.0,,563890.0,2029709.0,10371255.0,2141680.0,630.0,,,13961.0,519405.0,19860058.0,765.0,2410.0,104000.0,127300.0,156056.0,18477650.0,173410.0,855960.0,96648320.0,1123650.0,1060681.0,1057500.0,29500.0,1429165.0,15500.0,3000.0,136437.0,228733.0,50088.0,,7878846.0,,150.0,1845072.0,154449.0,2624990.0,330304.0,2043952.0,,7513302.0,,,1232700.0,9224.0,9816421.0,,6580.0,3816928.0,,645000.0,462940.0,,57700.0,117000.0,1543800.0,730.0,698389.0,820.0,116700.0,186.0,556784.0,,465843.0,3000942.0,11953780.0,104340000.0,387839.0,7058200.0,2304070.0,,124770.0,5138256.0,6044.0,188057.0,2795168.0,,1971500.0,,1065000.0,1860028.0,44.0,606750.0,55300.0,194000.0,687232.0,50.0,901205.0,205573.0,,,,4747800.0,,1257275.0,34.0,9850363.0,,1125275.0,1983.0,5404444.0,,565200.0,960000.0,120140.0,536.0,1237200.0,593800.0,187400.0,527.0,3562995.0,6554000.0,306670.0,234679.0,306083.0,2232940.0,205402.0,2600.0,2640946.0,4454800.0,16809.0,,123407000.0,714992384.0,4415206.0,10330327.0,167710.0,758571.0,6830430.0,3195.0,7852631.0,910.0,1638000.0,1257060.0,342609.0,,181.0,2450.0,6317548.0,,240745.0,404923.0,,1208722.0,2663.0,455400.0,414995.0,582100.0,,,330.0,55340.0,,,1551823.0,57209.0,2665306.0,1243000.0,356800.0,10405794.0,,,50000.0,5929.0,1436700.0,13352750.0,797155.0,2752000.0,1277200.0,,622719.0,67303432.0,,140.0,767044.0,5855000.0,1200.0,855500.0,6798620.0,970400.0,1540200.0
1979,3183500.0,709000.0,365800.0,350.0,11131900.0,,50.0,15457828.0,1067918.0,,194000.0,,539828.0,2035662.0,10507816.0,2186389.0,630.0,,,12909.0,526295.0,20861400.0,765.0,2121.0,107450.0,73700.0,187340.0,17688300.0,172300.0,883810.0,95472504.0,1166800.0,1066582.0,1087400.0,29000.0,1373100.0,17000.0,14000.0,142185.0,224478.0,46743.0,,7723359.0,,155.0,1850217.0,149753.0,2886660.0,396097.0,2034056.0,,7278067.0,,,1235500.0,9871.0,9802300.0,,6800.0,3872808.0,,924000.0,484300.0,,40100.0,127000.0,1576490.0,606.0,630960.0,1250.0,91316.0,66.0,424347.0,,444450.0,2929285.0,11397185.0,103473312.0,400942.0,7040321.0,1928900.0,,121390.0,5129977.0,4685.0,143583.0,2793552.0,,1853700.0,,849000.0,1771719.0,72.0,717490.0,53200.0,201000.0,607010.0,50.0,836292.0,200825.0,,,,4421500.0,,1281582.0,50.0,7791365.0,,1275434.0,2304.0,4871890.0,,583400.0,998545.0,122370.0,475.0,1246400.0,745000.0,191400.0,918.0,3674620.0,6113000.0,253552.0,237843.0,310432.0,2191730.0,207913.0,2302.0,2592197.0,4628900.0,16621.0,,121205696.0,706546752.0,4359333.0,10585100.0,172310.0,786296.0,6851880.0,1635.0,7871605.0,880.0,1635000.0,1154437.0,310000.0,,220.0,2500.0,6320028.0,,234282.0,437890.0,,1076913.0,2997.0,430400.0,433861.0,616600.0,,,300.0,59013.0,,,1516953.0,75732.0,2619295.0,1118000.0,383200.0,10244661.0,,,57000.0,6233.0,1640800.0,13696200.0,760588.0,2767000.0,787000.0,,622343.0,68371360.0,,150.0,847865.0,5859500.0,1200.0,903700.0,6959520.0,612200.0,1325811.0
1980,3018500.0,704000.0,372500.0,376.0,9952900.0,,17.0,15587177.0,1068780.0,,203668.0,,481650.0,1839110.0,10817980.0,2064114.0,630.0,,,13800.0,560535.0,21080552.0,800.0,1991.0,110950.0,193500.0,191665.0,19318900.0,170665.0,852020.0,94370304.0,927200.0,1031730.0,1113100.0,13855.0,1335650.0,17200.0,16000.0,118847.0,225354.0,49097.0,,7737979.0,,160.0,1816317.0,150747.0,3181380.0,414747.0,1978165.0,,7526907.0,,,1170900.0,9813.0,9893542.0,,7100.0,3938550.0,,939000.0,506155.0,,52900.0,133000.0,1606400.0,500.0,746640.0,450.0,95974.0,33.0,420711.0,,413000.0,2914867.0,11740005.0,104067000.0,444000.0,8044580.0,2290625.0,,130970.0,5110637.0,3799.0,184623.0,2723782.0,,1796750.0,,1541000.0,1646125.0,69.0,760360.0,26050.0,197000.0,555230.0,0.0,867782.0,202642.0,,,,4428550.0,,1330635.0,20.0,9535719.0,,1332975.0,2406.0,5261398.0,,554700.0,1113000.0,111847.0,363.0,1054000.0,723800.0,195600.0,1671.0,3880373.0,7165000.0,242806.0,224137.0,315767.0,2247630.0,191767.0,2718.0,2559767.0,5079000.0,18129.0,,121778400.0,717195648.0,4311625.0,10584500.0,158410.0,639839.0,6707820.0,1526.0,7846509.0,805.0,1611000.0,1104313.0,306200.0,,244.0,2400.0,6468635.0,,224918.0,453072.0,,1234834.0,3869.0,440500.0,427881.0,575200.0,,,300.0,65139.0,,,1508788.0,75733.0,2734701.0,1048000.0,465000.0,10785702.0,,,63000.0,3974.0,1307200.0,13163000.0,683987.0,2901800.0,723000.0,,551803.0,71550448.0,,160.0,808402.0,5989800.0,1250.0,851000.0,6631630.0,627910.0,1680863.0
1981,2909000.0,700500.0,361600.0,375.0,12377000.0,,25.0,16912666.0,1050430.0,,210102.0,,553152.0,2202721.0,11143697.0,2080033.0,630.0,,,15432.0,589060.0,19893608.0,800.0,1828.0,112300.0,196900.0,203789.0,21676900.0,174510.0,723930.0,91944016.0,943100.0,964842.0,1144000.0,13700.0,1375115.0,17300.0,7000.0,147655.0,222400.0,49151.0,,7614540.0,2.0,165.0,1787302.0,146215.0,2836390.0,444800.0,2009210.0,,7367284.0,,,1164900.0,8919.0,9714700.0,,7200.0,3979000.0,,843000.0,518535.0,,67700.0,166000.0,1618400.0,450.0,769250.0,510.0,88770.0,20.0,418308.0,,391000.0,2790159.0,12336878.0,105508304.0,429000.0,9099999.0,2256525.0,,133470.0,5006438.0,3851.0,146944.0,2654960.0,,1427630.0,,1402000.0,1648832.0,135.0,775990.0,23445.0,210000.0,450280.0,,889293.0,206760.0,,,,4391000.0,,1315757.0,133.0,10742116.0,,1428593.0,2381.0,5267061.0,,539600.0,1120500.0,141779.0,463.0,1165560.0,718000.0,196700.0,1191.0,4061300.0,4864500.0,302920.0,213336.0,306351.0,2312590.0,180679.0,1135.0,2560856.0,4711820.0,17660.0,,119837104.0,726548096.0,4260390.0,10910000.0,166876.0,770429.0,6811530.0,2271.0,7906447.0,673.0,1630000.0,1037193.0,305923.0,,259.0,2450.0,6232071.0,,259000.0,274344.0,,1336682.0,4029.0,431500.0,405455.0,723200.0,,,330.0,71028.0,,,1488238.0,58822.0,2676133.0,556000.0,399530.0,10845041.0,,,59000.0,2021.0,1298800.0,13638000.0,709135.0,2834200.0,746000.0,,667965.0,77733136.0,,170.0,785243.0,6036500.0,1250.0,841386.0,6717500.0,544245.0,1897356.0
1982,2799500.0,699000.0,357400.0,890.0,14052800.0,,33.0,16201605.0,1051744.0,,205500.0,,542482.0,2129170.0,11181582.0,2134550.0,635.0,,,14342.0,558838.0,21903982.0,800.0,1596.0,115017.0,67100.0,214920.0,21480700.0,175930.0,656950.0,90301920.0,984700.0,1079632.0,1176800.0,13100.0,1482110.0,17200.0,10000.0,146757.0,228700.0,51560.0,,7583943.0,2.0,170.0,1767772.0,131252.0,2569300.0,418234.0,2027218.0,,7452404.0,,,1169500.0,10074.0,9719100.0,,7600.0,4030000.0,,822000.0,531460.0,,75800.0,233000.0,1618255.0,470.0,746540.0,445.0,97691.0,13.0,347787.0,,376000.0,2881298.0,11049754.0,101083696.0,412500.0,8540938.0,2355875.0,,122010.0,5115001.0,2951.0,150962.0,2637374.0,,1501439.0,,1676000.0,1584654.0,165.0,768362.0,24280.0,210000.0,380480.0,,795759.0,188220.0,,,,4287300.0,,1307950.0,77.0,8385699.0,,1632724.0,2850.0,4964269.0,,528100.0,1270000.0,136590.0,545.0,1268200.0,690000.0,202800.0,1251.0,4257175.0,5186000.0,287727.0,204629.0,320448.0,2331630.0,194344.0,1135.0,2548888.0,4629430.0,18443.0,,117860000.0,714356160.0,4337122.0,11040200.0,176840.0,808350.0,6403110.0,2677.0,8094248.0,670.0,1588000.0,1071141.0,376040.0,,364.0,2450.0,6022783.0,,263465.0,261949.0,,1142154.0,3191.0,433500.0,368889.0,758500.0,,,330.0,72706.0,,,1509809.0,62007.0,2882717.0,581344.0,354900.0,10491858.0,,,62500.0,2083.0,1183100.0,13421685.0,705613.0,2103220.0,835000.0,,523037.0,76214784.0,,180.0,753539.0,6093100.0,1250.0,897051.0,7087000.0,507570.0,1938885.0
1983,2649000.0,695400.0,350300.0,900.0,13599000.0,,38.0,18873052.0,1067296.0,,207500.0,,585376.0,2173976.0,10423553.0,2133798.0,600.0,,,12718.0,476083.0,18083860.0,800.0,1694.0,120150.0,63200.0,152200.0,21521900.0,177400.0,635460.0,92104816.0,1043500.0,992687.0,1212300.0,16600.0,1344190.0,16000.0,7000.0,155087.0,227100.0,51345.0,,7582053.0,2.0,180.0,1697885.0,146607.0,2227560.0,358299.0,2013325.0,,7432467.0,,,1219000.0,9731.0,9373400.0,,8400.0,3962000.0,,835000.0,548955.0,,54500.0,208300.0,1571900.0,414.0,663268.0,965.0,76616.0,9.0,382421.0,,410000.0,2907483.0,12164696.0,106613208.0,395300.0,8529696.0,2478675.0,,134030.0,5127063.0,3690.0,155807.0,2652555.0,,1619035.0,,1661000.0,1626971.0,256.0,724141.0,24105.0,235710.0,551730.0,,824826.0,181070.0,,,,4712100.0,,1318715.0,35.0,10387630.0,,1762950.0,2932.0,5226360.0,,585800.0,1274000.0,102610.0,441.0,1225333.0,680000.0,210000.0,1162.0,4284205.0,5785000.0,255001.0,206110.0,321524.0,2470000.0,192447.0,1135.0,2525630.0,5029230.0,16594.0,,114704112.0,704733504.0,4390840.0,11401300.0,188950.0,775425.0,6414370.0,1884.0,8105538.0,650.0,1592000.0,1062745.0,298000.0,,273.0,2780.0,6052926.0,,268100.0,316424.0,,912518.0,2567.0,413500.0,364687.0,558700.0,,,400.0,73465.0,,,1479999.0,46126.0,2879931.0,860635.0,389400.0,11431549.0,,,65000.0,2021.0,1631400.0,13322299.0,695712.0,2209160.0,865000.0,,577940.0,58729144.0,,185.0,672173.0,5990000.0,1250.0,894871.0,6950000.0,595308.0,1898367.0
1984,2562000.0,688800.0,350400.0,952.0,12337485.0,,17.0,17772612.0,1051447.0,,202000.0,,604468.0,1846796.0,10895119.0,2056324.0,600.0,,,14305.0,662023.0,19502144.0,880.0,2100.0,124030.0,63200.0,132240.0,21101600.0,181440.0,782360.0,91739560.0,1129200.0,610628.0,1244200.0,21200.0,1262760.0,15000.0,5115.0,156147.0,238600.0,52710.0,,7512692.0,3.0,170.0,1674107.0,185795.0,2670070.0,442254.0,1944845.0,,7587089.0,,,1192000.0,11321.0,9728400.0,,8839.0,4038000.0,,1276000.0,588760.0,,60300.0,179000.0,1533050.0,414.0,712590.0,1565.0,98266.0,11.0,449380.0,,415000.0,2912433.0,12849826.0,105175600.0,406800.0,8367349.0,1082953.0,,105800.0,5074307.0,4430.0,115268.0,2687684.0,,1295163.0,,1021000.0,1621738.0,257.0,683658.0,21661.0,231600.0,474480.0,,937257.0,202934.0,,,,4488300.0,,1304915.0,5.0,10099758.0,,1598375.0,2562.0,5175909.0,,617480.0,1304000.0,103413.0,797.0,1234173.0,638000.0,211200.0,1095.0,4163214.0,8294000.0,278040.0,195732.0,328430.0,2586530.0,232785.0,1135.0,2497454.0,4715860.0,17342.0,,112909808.0,714977664.0,4279567.0,11350900.0,173292.0,858155.0,6449370.0,1230.0,8159070.0,620.0,1580000.0,984982.0,311260.0,,348.0,2500.0,6273030.0,,278248.0,446241.0,,1158770.0,2446.0,365392.0,374920.0,769600.0,,,450.0,74992.0,,,1535382.0,85606.0,2471315.0,704640.0,492800.0,11660448.0,,,66928.0,2812.0,1469400.0,13350004.0,648795.0,2472780.0,906000.0,,553590.0,71957016.0,,190.0,703251.0,6061500.0,1250.0,901122.0,7314000.0,561740.0,1798077.0
1985,2434500.0,685800.0,343000.0,970.0,11508250.0,,20.0,17165160.0,1053466.0,,222126.0,,625625.0,2233598.0,11233180.0,1846596.0,610.0,,,16630.0,728061.0,19702168.0,800.0,873.0,120700.0,103000.0,102860.0,21709000.0,184315.0,800220.0,88145864.0,1097000.0,706454.0,1427330.0,20900.0,1180900.0,15200.0,3300.0,163884.0,237200.0,53486.0,,7403403.0,4.0,150.0,1600599.0,168012.0,3198670.0,431368.0,1886100.0,,7592592.0,,,1254000.0,12165.0,9696400.0,,9290.0,4021000.0,,1034000.0,604755.0,,91960.0,127000.0,1489490.0,410.0,772780.0,2054.0,78879.0,6.0,350621.0,,440369.0,2870587.0,12342259.0,104056592.0,400100.0,8769721.0,2976717.0,,107500.0,4821364.0,4391.0,134451.0,2711736.0,,1784513.0,,1496000.0,1518939.0,591.0,690373.0,25730.0,230731.0,394225.0,,912657.0,231890.0,,,,4792400.0,,1326020.0,5.0,11272323.0,,1591307.0,2518.0,5201393.0,,633410.0,1404000.0,168860.0,1060.0,1217173.0,669974.0,195500.0,979.0,4349336.0,9527000.0,305020.0,183399.0,335080.0,2636050.0,256625.0,1061.0,2506137.0,4814680.0,17675.0,,111416208.0,720193280.0,4231549.0,11048800.0,185582.0,785823.0,6913710.0,1091.0,8204988.0,1840.0,1573000.0,959846.0,326530.0,,478.0,2770.0,6285900.0,,274494.0,630297.0,,1523172.0,2170.0,389365.0,385140.0,687500.0,,,480.0,75043.0,,,1489500.0,87228.0,2719482.0,1129349.0,441058.0,12051539.0,,,69673.0,2951.0,1934000.0,13719650.0,646463.0,2650260.0,796853.0,,558337.0,72873504.0,,200.0,897874.0,6115600.0,1270.0,861000.0,7019500.0,647232.0,1832128.0
1986,2347000.0,899000.0,349800.0,991.0,10119555.0,,21.0,15771295.0,1058754.0,,219195.0,,593932.0,2701884.0,11304320.0,2098370.0,610.0,,,13056.0,651475.0,22404844.0,820.0,721.0,119800.0,118400.0,149573.0,22161800.0,188560.0,797180.0,89761952.0,1225000.0,792237.0,1510170.0,25885.0,1229269.0,15200.0,22716.0,151845.0,248600.0,52108.0,,7327154.0,6.0,150.0,1578349.0,146304.0,2871100.0,817236.0,1864080.0,,7708338.0,,,1196700.0,12031.0,9501600.0,,14290.0,4029000.0,,880100.0,623110.0,,79970.0,118000.0,1467152.0,250.0,785970.0,2604.0,85292.0,5.0,403842.0,,480140.0,2882848.0,13131212.0,104049216.0,364500.0,8768499.0,2777350.0,,116199.0,4849747.0,5173.0,66454.0,2679339.0,,1794808.0,,1563000.0,1469916.0,555.0,671262.0,30990.0,233104.0,423800.0,,882311.0,194965.0,,,,5182870.0,,1338275.0,5.0,9735910.0,,1585416.0,2442.0,5189821.0,,629710.0,1524000.0,181460.0,1848.0,1267145.0,665875.0,202000.0,941.0,4378726.0,12675000.0,250585.0,170284.0,341100.0,2622990.0,266842.0,1918.0,2511940.0,4991450.0,17721.0,,109753400.0,717353024.0,4201273.0,11382000.0,179242.0,822030.0,6966010.0,1094.0,8237748.0,1830.0,1561000.0,934993.0,340700.0,,606.0,2940.0,6200700.0,,239046.0,640821.0,,1164530.0,2355.0,390805.0,389760.0,636900.0,,,600.0,75313.0,,,1487000.0,72740.0,2713741.0,1086801.0,464532.0,11201914.0,,,70572.0,3081.0,1031000.0,13747458.0,631499.0,3353760.0,895624.0,,479865.0,67107716.0,,250.0,1155845.0,6104000.0,1300.0,871124.0,7355500.0,683064.0,1830380.0
