Date,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BEL,BGR,BHR,BHS,BIH,BLR,BLZ,BRA,BRB,BRN,CAN,CHE,CHL,COL,CPV,CRI,CUB,CYP,CZE,DEU,DMA,DNK,DOM,ECU,EGY,ESP,EST,FIN,FJI,FRA,GBR,GEO,GLP,GRC,GRD,GTM,GUF,GUY,HKG,HRV,HUN,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KGZ,KNA,KOR,KWT,LBN,LCA,LKA,LTU,LUX,LVA,MDA,MDV,MEX,MKD,MLT,MNE,MNG,MTQ,MUS,MYS,MYT,NIC,NLD,NOR,NZL,OMN,PAN,PER,PHL,POL,PRI,PRT,PRY,QAT,REU,ROU,RUS,SAU,SGP,SLV,SRB,STP,SUR,SVK,SVN,SWE,SYC,SYR,THA,TJK,TKM,TTO,TUR,UKR,URY,USA,UZB,VCT,VEN,ZAF
1984,,,4.8905096,,,3.3315094,5.303733,,3.813708,3.0546544,,5.7067604,,,3.3121018,3.496583,2.6147015,,3.775743,3.4333298,8.7117815,3.6774087,,4.138556,3.5333858,,,,1.8735363,3.1088357,4.9192524,4.250913,,5.8535314,,2.4550753,,6.044167,3.0110805,,,3.7241082,,2.5354664,,11.692114,4.292416,,5.607018,2.77466,,,2.777778,2.8340225,5.9475274,3.429155,,5.125181,,,,,1.8926057,,,2.087863,,5.270864,2.152308,,,8.077775,,3.1410038,,,,4.2543244,,,,3.5180116,2.8252037,2.714415,,4.012121,,,3.4353476,6.6031656,5.0767794,,,,4.8438373,2.7014306,,2.8037384,,,4.874086,4.8034935,,,2.7313826,,,4.5041327,,,4.8215885,,,3.9546516,3.6194038,,3.5410764,,
1985,,,4.7060595,3.671927,4.282116,3.3317487,5.0670924,4.6083355,3.7110705,3.0636833,2.7347312,4.853621,4.3085,2.178068,,3.6421323,3.5489666,,3.7391837,3.2475705,7.9677424,3.7188125,,3.7739446,3.5852864,,,,3.4334764,3.2697406,5.1357565,4.595768,,5.750131,2.326423,2.647637,,5.704476,3.072514,3.9304054,,3.4784575,3.4482758,,,,4.3101068,4.9532332,5.4493475,2.5441847,,,2.2974608,2.6543937,5.8651605,3.5714285,,5.062058,3.5090625,3.7455153,,9.005208,2.5265393,,,2.4651082,2.1751895,4.8529415,2.0224786,10.788931,,8.107082,,3.259005,,,5.5607476,4.797489,,,,3.4391706,2.8463895,2.8525686,,3.8038037,,,3.2603853,6.2737155,4.959985,,,,4.843718,2.6763003,,2.9519742,,,4.834123,4.879121,,6.6837916,2.620914,2.7777777,,4.5622153,5.2539515,3.3013804,4.896586,,2.6772008,3.8344362,3.5852938,3.5417585,3.2258065,3.6342556,
1986,,,4.683659,3.735188,4.5454545,3.452076,4.9591713,4.2100387,3.6326637,3.1526637,,,3.9138944,2.1588058,3.303685,3.7576191,3.014354,,3.7269845,3.157807,7.440901,3.559373,,4.3640537,3.6313248,,3.612695,,3.9014373,3.371584,5.5972695,4.813863,,5.809357,2.0682752,2.7648602,,5.552122,3.0864112,3.7947102,,3.2653108,,3.5731516,,,4.0991163,4.648241,5.472197,2.5664608,,,2.3779724,2.475096,5.655211,3.3739533,,4.9944043,3.5048552,3.6963174,3.6319613,9.058202,2.0762036,,4.368359,2.6100461,2.221415,4.982561,2.33976,9.879566,,8.031299,,2.621461,,,,4.938085,,,,3.447533,2.9565337,2.783528,,4.137777,,,3.1553268,6.58086,5.10811,,,,5.1054344,2.6101236,,2.5431,,,,5.5944057,,6.487512,2.5710855,3.8152611,,4.4880176,8.623761,3.3303428,3.7797117,,2.6619482,3.913527,3.5313659,3.1222346,4.8465266,3.7202306,
1987,3.8843358,,4.811432,3.806965,1.0256411,3.4272025,4.9077225,3.7425673,3.6480565,3.0052326,2.2307203,6.0319767,4.233885,2.0536222,2.628121,3.870719,3.2095368,,3.7447352,3.2918284,6.475432,3.6299744,,4.772153,3.6463375,,3.6316056,,2.4175825,3.439744,5.5168433,4.873272,4.8142166,5.9021583,2.1445374,3.2885277,,5.4373174,3.0980442,3.5677285,,3.0557415,,4.040419,,,4.035758,4.932178,5.59954,2.5505493,,,2.4941995,2.6159213,5.443427,3.0869567,,4.914454,3.4631822,3.4676602,3.966597,8.626272,2.1226966,,3.891892,,2.1859848,4.698647,2.236392,9.543362,,7.793446,,2.1312585,,,,4.5281873,,,,3.4640217,3.1896687,2.6649654,,4.107633,,,3.1673121,6.2881002,5.008227,,,,5.144601,2.6266906,,2.4981017,,,4.970179,3.95189,,6.9415736,3.0595295,2.5742574,,4.5478354,8.583013,3.7049475,3.588279,,2.6018653,4.026374,3.5534396,3.5326393,4.066265,4.043659,
1988,3.7167835,,4.6815763,1.9681165,3.3057852,3.498508,4.765622,3.6306202,3.8000708,3.0954044,3.1516743,,4.17456,2.0356283,,3.8856738,4.3238273,,3.657683,3.1790001,6.4552965,3.5193279,,4.879386,3.426351,,3.757538,,2.1226416,3.4144013,5.878072,5.017826,,5.7513685,2.2586384,3.4956203,,5.38658,3.1190214,3.807,,2.727066,3.9682539,4.4695787,,6.4411836,4.099379,5.4113045,5.613316,2.827739,,,2.310231,2.7111323,5.51438,2.9604423,,4.75351,3.3759398,3.795602,5.591398,8.38407,,,3.2768362,,2.0770805,4.504735,2.3626661,9.300449,,7.8388767,,2.8529627,,,,4.79176,,,,3.5356748,2.9843185,2.8459883,,3.6772544,,,3.2228487,5.5380816,4.9065514,,,,4.903896,2.5518892,,2.7832565,,,,5.0,,6.838858,3.1336558,,,,6.291391,3.927957,3.6460927,,2.5415955,4.0420713,3.5219111,3.8102875,,4.198272,
1989,3.6820958,,4.6073804,3.222558,4.3373494,3.4015234,5.021161,4.1507635,3.789968,3.1430657,,,4.150347,2.090279,2.9569893,3.9340835,3.8645246,,3.7378578,2.8760552,7.8644986,3.5586383,,5.29584,3.59285,,3.779345,,2.0120723,3.55849,5.7618985,4.8824806,,5.7426815,2.3359947,3.55798,,5.2348175,3.1976502,3.725811,,2.7545297,3.480589,4.710145,,6.8101687,4.3928647,4.9306626,6.1778226,2.6657531,,,2.0991254,2.743177,5.5742846,2.912223,,4.7857327,3.254522,4.0281167,3.960396,8.680216,,,3.3256881,,2.1415465,5.176705,2.1851215,9.228929,,7.6712275,,3.185438,,,,4.534984,,,,3.6305807,3.0945382,2.8250258,,3.99707,,,3.152899,5.668655,4.641447,,,,5.009179,2.5708716,,2.581976,,,,3.61135,,6.159944,3.3400657,,,,3.623297,4.2196383,3.8840861,,2.6012754,4.3077545,3.5397444,3.9113367,,4.1867914,
1990,,,4.3602705,3.3965352,4.9504952,3.3847706,4.9076576,4.612438,3.7136273,3.028322,,,3.9081566,2.0642076,2.3357663,3.8763697,3.6251106,,3.6437416,2.8538258,7.7772393,3.527168,,4.6894245,3.874196,,3.8887942,4.5343995,2.9296875,3.4676263,5.98733,5.209391,,5.6594486,2.3910706,3.6875837,,5.146703,3.2513294,3.6870172,,2.3621378,1.6688062,3.9130673,,6.4985647,4.1752295,4.8647304,6.18907,2.6745298,,,1.701878,2.8990047,5.326756,2.5961223,,4.620842,3.2068455,3.9568346,3.0172415,8.105023,,,5.345912,,2.1705232,4.9569526,2.2406068,9.460957,,7.867481,,3.9497972,,,,4.2456956,,,,3.588617,2.9321692,3.031217,,,,,3.0895376,5.5916777,4.474616,,,,4.723861,2.5666776,,2.6927783,5.3146257,,,4.027171,,5.788197,3.1458242,,,4.110696,3.1102362,4.558338,4.306979,,2.5692422,4.001986,3.4991062,4.165295,2.8315947,4.2754683,
1991,,,4.3520374,3.6196005,2.9629629,3.426426,4.9527736,4.319398,3.790723,2.765728,,,3.9146023,2.1561275,3.0997305,4.073704,3.245614,,3.7378304,2.9185426,7.058321,3.3520272,,5.239508,3.9981034,,3.76056,4.723647,3.4749036,3.5014668,6.0886464,5.2706575,4.530527,5.579953,2.2318032,3.808867,,5.078476,3.2442923,3.5653577,,2.6094787,2.7181687,4.5859857,,5.8914046,4.1883173,4.9350743,6.3447347,2.7123735,,,2.505568,2.9776754,5.1333165,2.6652358,,4.632097,3.2807717,4.1965065,5.0125313,7.7697034,,,3.9258451,,2.2139323,4.412533,2.4095693,9.611359,,8.347445,2.1502469,3.586351,,,,4.7248716,,,,3.6373289,2.8490474,3.0728576,,,,,3.043191,5.727742,4.740277,,,,4.7708135,2.5423844,,2.9202168,5.3993206,,,5.404157,,6.3392673,3.1263165,,,3.9663775,2.9908972,4.3608365,3.881836,,2.6673353,,3.4827092,4.3447895,,,
1992,3.3646595,,4.291321,3.4424007,4.2352943,3.1893773,5.064813,4.3915095,3.7236085,2.975055,,,,2.1367228,,4.128617,3.2135308,,3.675681,3.0352156,6.3031445,3.373613,,5.720114,4.05794,,3.6854832,4.728142,2.8268552,3.655072,5.5112367,5.096388,4.889075,5.5659623,2.1415086,3.921608,,5.0027804,3.3548868,3.6179419,,2.8575501,2.6645768,4.9669056,,5.2870092,4.108108,4.5598454,7.2899094,2.696324,,,2.6178012,2.8025324,5.0189323,,,4.5819554,3.3804147,3.9982588,1.5424165,8.051477,,,3.5051546,,2.4532626,4.8969073,2.2325714,8.990703,,8.568316,2.1782548,2.862069,,,,5.0684533,,,,3.803306,2.711463,2.9355645,,,,4.3247523,3.1712074,5.362097,4.787418,,,,5.000095,2.6958556,,2.4439766,5.6845875,,,4.8754635,5.117646,6.0518284,3.3812323,,,3.714681,2.9821885,4.0423136,4.0782843,,2.7203898,,3.4930844,4.3107386,,4.2634263,
1993,3.6781056,,4.1433125,3.770909,4.8140044,3.1013014,4.931105,4.4310627,3.9588482,2.9496074,,5.5517,,2.0242095,2.8083029,4.1628957,3.5935564,,3.6869485,3.031418,6.2010727,3.453367,,6.1623087,4.237817,,3.5156746,4.712071,3.3807828,3.5918758,,5.0216384,,5.4136333,2.4711077,3.7273653,,4.9135485,3.1924992,,,2.8834212,2.8885832,5.1482334,,5.2724857,4.500629,4.6749005,7.965709,2.8555431,,,2.1106675,3.0121212,5.146597,,,4.5422363,3.1909518,3.8768,2.5445292,8.209842,1.8308631,,3.9874082,,2.2122455,4.775281,2.3248107,8.477553,,8.952261,1.9626708,3.6404161,,,,4.838488,,,,3.6213217,2.7818887,2.7011135,,,,4.723651,3.1795413,5.5770044,4.681155,,,,5.40401,2.6461732,,2.5541158,5.0863357,,,,4.7640734,6.4411354,3.068519,,,,2.3618376,3.5994995,3.928693,,2.6955602,4.0489674,3.3830376,4.7489915,,4.254317,
1994,3.3836093,,4.216424,3.9996755,2.9017856,3.0539763,4.922909,4.257024,4.149242,3.164053,,2.9889538,,1.9038023,2.4901705,4.1704006,3.0340815,,3.7082825,3.0538661,6.8964148,3.5101562,,6.046267,3.98993,,3.8049636,4.8410635,3.0245748,4.2881227,5.732899,4.800156,,5.4375267,2.3230686,3.8508072,,4.9128304,3.3873136,3.8080585,,2.5928614,4.74359,5.136368,,4.902416,4.431305,4.836102,8.215727,2.840248,,,2.5626092,3.3308485,5.128657,,,4.5506907,3.1863554,4.125684,4.1975307,7.6249475,1.76097,,3.8947368,,2.3878155,4.856453,2.4355197,9.362649,,8.930123,1.9846554,4.447739,,8.060857,,4.9488525,,,,3.7626152,2.9313004,2.8787599,,,,4.788452,3.2694268,5.509264,4.427781,,,,5.6016326,2.8172398,,2.6532083,,,,,4.4294806,6.002376,3.2104976,,,3.475318,3.2170844,3.9292731,3.8752158,,2.6032178,4.2834425,3.3976395,4.882585,,4.175127,
1995,3.3626003,,4.2078214,3.6027696,4.3956046,3.027033,4.7208977,5.19202,4.104979,3.1307228,,4.2394013,,1.9801906,3.7593985,4.189235,3.6,,3.614052,3.5069177,7.3321366,3.5321608,,6.4571185,3.514377,,3.6654143,4.727738,2.739726,4.5021095,5.227371,5.199835,,5.3005686,2.5686576,3.9351242,,4.916312,3.436288,3.7915192,,2.5339963,2.6990554,5.3407817,,5.2336807,4.383012,4.6382775,8.128941,2.7744195,,,2.2360895,3.539097,4.834288,,,4.199584,3.3703606,4.6944413,4.9382715,7.37364,2.1422904,,3.2091098,,2.6332052,4.4594593,2.766433,9.420865,,8.914883,2.1300037,3.618907,,,,5.4124417,,,,3.7177076,2.8219204,2.736443,,,5.1833634,4.521197,3.2969508,5.437806,4.364098,,3.1,,5.695839,3.0776234,,2.6208422,5.479922,,,5.9283385,4.2841144,5.8888655,3.188774,,,3.229262,3.7316916,4.009043,3.494802,,2.8593957,4.141956,3.3242478,5.0445247,3.9473684,,
1996,2.8721561,,4.3043995,3.7136555,,3.029925,4.6131945,5.7584677,4.1084604,2.9558501,,2.9274783,,1.7923228,3.156708,4.294837,,2.3952096,3.505607,3.5662405,7.6134624,3.546275,,6.281712,3.497276,,3.6734586,4.750561,2.306425,3.9992094,5.692944,5.615679,,5.3666396,2.697161,4.0519924,,4.9373336,3.5966585,4.0855465,,2.527298,2.8081124,5.252565,,5.175639,4.33765,4.7989573,7.0027246,2.9253223,,,2.075572,3.4220095,4.7172976,,,4.177253,3.5638566,4.8261094,,6.9189587,2.1511018,,2.8938906,3.9205573,2.5736666,4.818963,2.7768066,8.901497,,8.865275,1.936247,3.9059675,,,,5.0745873,,,,3.7488823,2.9827638,2.7344162,,3.7777977,6.0577936,4.558562,3.2480233,5.1287203,4.4192095,,,,5.66645,2.9725552,,2.6894019,5.1722946,,,5.525164,4.202123,6.1117077,3.1284976,,,3.0355208,3.8751888,4.3854213,3.4982936,,2.8798134,3.8508518,3.345113,5.44159,3.3462033,4.135139,2.8215504
1997,2.3606477,,4.1866302,3.777361,,3.0669413,4.3999896,5.936841,4.3535647,2.7982702,5.4335895,4.3712573,,2.0563033,3.2340426,4.4097724,,2.2650056,3.5378454,3.6482186,7.465083,3.7066357,,6.262272,3.488282,,3.563826,4.741925,1.9493177,4.7763643,5.2528343,5.1465783,,5.2860913,3.0539696,4.1063833,,4.929863,3.6992693,3.6757877,,2.4393911,,5.099644,,4.5968056,4.2960467,4.651297,7.125952,3.1727936,,,2.4416711,3.4371018,4.647661,,,4.10148,3.678702,5.570353,,6.562509,2.140901,,4.3209877,3.5482717,2.7926986,4.779607,2.8211017,9.010203,,9.188001,2.0908654,3.3933518,,,,5.02693,,,,3.6904473,3.0753036,2.6583607,,3.43727,5.648736,4.7639956,,5.7072816,4.2840705,,,,6.097417,2.8524456,,2.3571885,5.7973504,,,5.238095,4.203438,5.7005496,3.001639,,,2.861274,4.0856843,5.131844,3.330785,,2.8479707,4.3573914,3.4166217,5.805681,4.441454,3.9771047,2.8479803
1998,2.2881768,,4.0249124,3.5372684,1.7738359,3.146249,4.4396787,5.7215056,4.2661786,2.7125814,4.30646,3.8851352,,2.038661,2.4444444,4.3824534,,2.586207,3.6805737,3.6057346,7.211832,3.8394644,,6.554256,3.6988332,,3.7963243,4.752564,3.8655462,4.8313503,5.202825,5.185881,,5.248661,3.3065927,4.041676,,4.9052157,3.8324974,3.4514263,,2.2957494,,5.365653,,5.449161,4.192808,4.86131,7.4451623,3.136584,,,2.800659,3.009228,4.619221,,,3.9578893,3.5933228,5.1740084,1.9512196,6.483067,1.8505338,,4.0414505,3.7318137,3.2387075,4.7822604,3.0204678,8.88733,,9.383693,2.1873147,3.5479631,,,,5.084303,,,,3.6761174,3.0765755,2.3547642,,3.5913,5.9878206,4.614552,,5.6829977,4.203652,,,,5.9896126,2.7991033,,2.6948988,5.585622,2.8890276,,5.217786,4.6467004,5.7671094,3.1304739,,1.590684,2.5271163,4.19024,4.8592405,3.4454129,,2.7601764,4.032334,3.3953063,5.223944,3.6101084,4.185692,2.700156
1999,2.2156863,,3.9161713,3.3005357,5.8,3.2909377,4.157289,5.493034,4.053111,2.5629327,3.8541667,4.3174605,,2.0742826,3.4482758,4.4661636,,1.7679558,3.5967748,3.7344599,6.7452188,3.856107,,6.74329,3.851621,0.94655883,3.8699803,4.744485,3.2362459,4.914683,4.6619544,5.138071,,5.112341,3.1158555,3.9539783,,4.7465944,3.9560993,3.5588686,,2.3445365,,5.7571673,,5.7898498,4.0201306,5.096915,7.195727,3.2016685,,,1.8937402,3.4458716,4.523894,,,3.9577162,3.6456046,5.3605676,2.8235295,6.0415606,2.484472,,2.4058578,3.5229342,3.0997677,5.0664454,2.865059,8.757322,,9.391148,2.037048,3.0351954,,,,5.172635,,,,3.6167047,3.1143327,2.4376419,,3.4163048,6.5011153,4.5752063,3.8163154,5.6409016,3.9531534,,,,5.5419807,2.8480878,,2.663906,5.659235,2.8409765,,6.1728396,5.0265255,6.2801166,3.0870042,,1.7013416,2.3843997,4.424397,4.992572,3.6249251,,2.7980032,3.9036725,3.4655864,5.606417,3.1212485,4.206452,2.7602353
2000,2.0839682,,3.9751325,3.2591052,4.9504952,3.2185674,4.5115914,5.6187234,4.301455,2.584132,3.5415642,4.6769233,,2.1984622,3.0638852,4.545056,3.8699052,1.7616581,3.736552,3.8196497,7.2233357,3.8937182,,6.8120985,3.9430835,1.0989012,3.888955,4.8536177,3.0516431,4.9084916,4.841744,5.0714474,8.073523,5.110838,3.4559581,4.1528106,,4.4662337,4.2071714,3.2796416,4.892513,2.489303,,6.1145453,,,4.2160697,4.989452,7.4092374,3.344908,,,2.7899344,3.3246658,4.4702845,2.6047277,,3.979398,3.782876,5.5726557,1.6528926,6.01592,2.4367163,,3.9119804,4.228055,3.270896,5.6030912,3.105108,9.123326,24.497992,9.642262,1.9532835,3.2290616,2.10643,,4.123328,5.4317193,3.8279448,,,3.7978468,3.225953,2.6985552,,3.5982134,6.852464,4.7033367,3.9814906,5.4856334,3.913508,3.470133,,,5.6066766,2.9063528,,1.9843696,5.8543687,2.8892179,,5.9097977,4.974964,6.563374,3.1160445,,1.631644,2.4768658,4.517549,5.038879,3.5345008,,2.9294984,4.078148,3.495744,5.5782533,4.2796006,4.205837,2.784626
2001,2.199036,,4.013765,3.7495313,3.2467532,3.1502366,4.479249,5.7194595,4.367329,2.618183,3.1328955,4.584527,,2.2402155,4.0444093,4.6167274,4.2640185,1.6765286,3.7310169,3.9015715,7.753661,3.9885669,,6.457813,3.729454,,4.100042,4.938561,5.098039,4.8584123,4.8261123,5.2543845,8.231464,5.111196,3.5860877,4.143988,2.238029,4.5506067,4.4783773,3.2130964,5.329755,2.3557172,5.4455447,6.0812106,3.030303,4.7310433,3.9063203,4.7848725,7.223319,3.4655104,,,2.7246377,3.2296233,4.5023093,2.422124,,3.9734895,4.0834446,5.737981,4.0,5.9414387,2.5206232,,3.0139935,4.5030036,3.5545433,5.436298,3.2160285,9.916159,0.5681818,9.690842,2.2341745,3.1345825,1.9333456,,4.3687525,5.836877,3.5891242,,,3.8168647,3.1152647,2.6308305,,3.7534158,7.986568,4.8081107,4.0074887,5.168145,4.232729,3.625,2.231405,5.3585925,6.097772,3.078334,,1.9516921,4.9401503,2.8452246,,5.4961834,5.0,6.8402853,3.1319292,5.776173,1.9192914,,4.802334,5.623065,3.9064903,,3.0102472,4.1375327,3.5520656,5.8713465,3.178808,4.202555,2.9331236
2002,1.9079272,,3.9238985,3.948501,5.4054055,3.3709893,4.712929,5.962258,4.3024845,2.544021,3.4398034,3.4482758,,2.6817493,4.283489,4.659369,3.794643,1.7291067,3.780808,3.811035,7.8614683,4.183284,,7.1847506,3.690971,,4.0972624,4.9720445,3.3670034,4.849564,4.787946,4.966595,9.43859,5.1400094,3.666576,4.122375,1.5597306,4.5010653,4.588476,,4.665461,2.407737,4.954955,6.4150944,3.2884903,4.672713,3.5726774,4.7341256,6.917709,3.453155,,,2.579583,3.352393,4.411035,2.4766135,,3.9141717,4.219906,5.9543066,3.6827195,5.7307577,2.5564256,,3.1914895,4.437571,3.6764705,4.524008,3.1048064,9.519032,2.0332718,9.664831,2.110245,3.4971957,2.5031743,,3.92601,5.135503,3.8979964,,,3.9155633,3.072003,2.997285,,4.071451,7.4071336,4.9187856,4.1092005,5.368142,4.2918735,3.2692509,,4.5988503,5.978136,3.237787,,2.1062517,5.3937984,2.895364,,5.8907027,5.402468,6.5451045,3.3311946,4.7913446,1.9501662,2.9621627,4.630922,5.6328206,4.0939317,,3.086854,3.933794,3.5487623,5.7105117,2.875817,4.2287364,2.7523854
2003,1.7534094,,3.8963792,3.847928,2.660754,3.4101255,4.6665545,5.7392817,4.2284555,2.4649994,4.556241,4.3662825,,2.5886328,3.9154267,4.677984,3.1344411,3.5643563,3.8462389,3.9257967,7.8879433,4.394626,,7.101266,3.8146722,,4.1397095,4.949142,4.129264,4.780578,4.827489,5.211099,9.766427,5.0869484,3.5368004,4.1013193,1.438849,4.444404,4.702942,,4.808415,2.3405888,5.1344743,6.959707,2.6352289,5.1744885,3.7037036,4.51165,6.953903,3.4463782,,,3.5049288,3.1909068,4.076774,2.724348,,3.868561,4.4474635,5.850605,4.0431266,5.237703,1.98915,,2.5787966,4.322265,3.9253476,4.1984735,3.2771218,9.566146,1.0934393,9.676392,2.0159948,3.9506953,2.4193547,,3.9970663,5.0661855,3.5806828,,,4.125803,3.0646298,2.5123837,,4.2119565,7.848058,5.0018797,4.0859184,5.237217,4.2254558,3.2458668,,5.22148,5.826503,3.456156,,2.3536391,5.283211,3.1641428,,5.935907,5.148382,6.5138035,3.3676333,6.736527,2.3320932,3.139554,4.4541516,5.8927584,3.4881442,,3.254996,3.6590233,3.5837696,5.6424856,3.7467701,3.9018908,2.7070098
